filename,label
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork15.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork26.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork3.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork18.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork17.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork6.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork19.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork21.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork8.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork1.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork29.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork30.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork13.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork4.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork16.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork28.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork23.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork5.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork22.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork27.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork9.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork10.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork25.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork24.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork20.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork2.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork7.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork14.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/pork/pork11.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish4.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish30.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish26.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish21.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish1.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish18.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish15.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish20.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish24.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish7.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish8.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish28.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish5.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish25.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish3.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish9.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish23.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish13.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish6.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish10.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish17.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish16.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish2.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish27.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish12.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish22.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish29.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish19.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish11.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/fish/fish14.jpeg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion15.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion6.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion29.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion9.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion3.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion26.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion28.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion30.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion23.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion5.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion24.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion2.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion21.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion4.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion17.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion12.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion25.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion20.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion1.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion19.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion11.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion16.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion10.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion18.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion27.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion22.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion13.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion7.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion8.jpg,0
/home/eun/PycharmProjects/project/file/foodwaste/onion/onion14.jpg,0
